station_name,latitude,longitude,free_bikes,venue_name,venue_rating,venue_address,venue_distance,venue_category,latitude_x,longitude_x,latitude_y,longitude_y
André Mazet - Saint-André des Arts,,,18,La Jacobine,,"59-61 rue St-André des Arts, 6e",52.0,,48.85375581057431,2.3390958085656166,,
André Mazet - Saint-André des Arts,,,18,Prescription Cocktail Club,,"23 rue Mazarine, 6e",161.0,,48.85375581057431,2.3390958085656166,,
André Mazet - Saint-André des Arts,,,18,Cosi,,"54 rue de Seine, 6e",168.0,,48.85375581057431,2.3390958085656166,,
André Mazet - Saint-André des Arts,,,18,BREIZH Café | La Crêpe Autrement,,1 rue de l'Odéon,236.0,,48.85375581057431,2.3390958085656166,,
André Mazet - Saint-André des Arts,,,18,Chez Nous,,10 rue Dauphine 75006,245.0,,48.85375581057431,2.3390958085656166,,
Assas - Vaugirard,,,22,Alliance Française,,101 boulevard Raspail Paris,234.0,,48.848274111398,2.3292413726449,,
Assas - Vaugirard,,,22,Bar Joséphine,,"45 boulevard Raspail, 6e",346.0,,48.848274111398,2.3292413726449,,
Assas - Vaugirard,,,22,Parc de jeux du Jardin du Luxembourg,,Jardin du Luxembourg,440.0,,48.848274111398,2.3292413726449,,
Assas - Vaugirard,,,22,Amorino,,4 rue Vavin,446.0,,48.848274111398,2.3292413726449,,
Assas - Vaugirard,,,22,Le Bon Marché,,24 rue de Sèvres,473.0,,48.848274111398,2.3292413726449,,
Charcot - Benfleet,,,0,Auchan Supermarché Romainville,,97 rue de la République,340.0,,48.878370277021,2.440523876268,,
Charcot - Benfleet,,,0,Ambulances FIONA SANTÉ,,1 rue de Benfleet,342.0,,48.878370277021,2.440523876268,,
Charcot - Benfleet,,,0,L'Atelier des Artistes,,73 boulevard Edouard Branly,640.0,,48.878370277021,2.440523876268,,
Charcot - Benfleet,,,0,La Poste,,31 rue de la République,427.0,,48.878370277021,2.440523876268,,
Charcot - Benfleet,,,0,Luna Rossa,,45 rue de la République,393.0,,48.878370277021,2.440523876268,,
Gare Montparnasse - Arrivée,,,7,Le Clos Y,,27 avenue du Maine,146.0,,48.843827994315,2.3225811123848,,
Gare Montparnasse - Arrivée,,,7,Montparnasse Tower Observation Deck (Observatoire Panoramique de la Tour Montparnasse),,33 avenue du Maine,191.0,,48.843827994315,2.3225811123848,,
Gare Montparnasse - Arrivée,,,7,Le Ciel de Paris,,33 avenue du Maine,187.0,,48.843827994315,2.3225811123848,,
Gare Montparnasse - Arrivée,,,7,Musée Bourdelle,,"18 rue Antoine Bourdelle, 15e",294.0,,48.843827994315,2.3225811123848,,
Gare Montparnasse - Arrivée,,,7,Joséphine Chez Dumonet,,117 rue du Cherche Midi 6th Arr,291.0,,48.843827994315,2.3225811123848,,
Saint-Placide - Cherche Midi,,,11,The Crying Tiger,,72 rue du Cherche-Midi,123.0,,48.8490535919234,2.325317971408367,,
Saint-Placide - Cherche Midi,,,11,Ecole Gregoire-Ferrandi,,23 rue de l'Abbé Gtrégoire,172.0,,48.8490535919234,2.325317971408367,,
Saint-Placide - Cherche Midi,,,11,Le Café de la Grande Épicerie,,la Grand Épicerie de Paris 38 rue de Sèvres,197.0,,48.8490535919234,2.325317971408367,,
Saint-Placide - Cherche Midi,,,11,La Grande Epicerie Paris,,38 rue de Sèvres,215.0,,48.8490535919234,2.325317971408367,,
Saint-Placide - Cherche Midi,,,11,Le Bon Marché,,24 rue de Sèvres,236.0,,48.8490535919234,2.325317971408367,,
Transvaal - Charles de Gaulle ,,,20,Parc Edmond de Rothschild,,boulevard Anatole France,407.0,,48.848280403628806,2.2373420120857195,,
Transvaal - Charles de Gaulle ,,,20,A Tavola,,23 rue d'Aguesseau,463.0,,48.848280403628806,2.2373420120857195,,
Transvaal - Charles de Gaulle ,,,20,Court Suzanne Lenglen,,Stade Roland Garros,675.0,,48.848280403628806,2.2373420120857195,,
Transvaal - Charles de Gaulle ,,,20,Stade Roland Garros,,"2 bis, avenue Gordon Bennett",811.0,,48.848280403628806,2.2373420120857195,,
Transvaal - Charles de Gaulle ,,,20,Parisian Clichés,,27 bis rue de l'Abreuvoir,463.0,,48.848280403628806,2.2373420120857195,,
Edouard Pailleron - Simon Bolivar ,,,0,Café de la Halle Secrétan,,33 avenue Secrétan,169.0,,48.87979886049996,2.374839261174202,,
Edouard Pailleron - Simon Bolivar ,,,0,Bistro les Frangins,,19 avenue Mathurin Moreau,228.0,,48.87979886049996,2.374839261174202,,
Edouard Pailleron - Simon Bolivar ,,,0,Piscine Edouard Pailleron,,32 rue Edouard Pailleron,259.0,,48.87979886049996,2.374839261174202,,
Edouard Pailleron - Simon Bolivar ,,,0,Butte Bergeyre,,12 rue Rémy de Gourmont,306.0,,48.87979886049996,2.374839261174202,,
Edouard Pailleron - Simon Bolivar ,,,0,Les Marmites Volantes,,69 rue Armand Carrel,353.0,,48.87979886049996,2.374839261174202,,
Didot - Place de Moro-Giafferi,,,1,Les Rouquins,,146 rue du Château,66.0,,48.8337,2.3215,,
Didot - Place de Moro-Giafferi,,,1,Hexagone Café,,121 rue du Château,209.0,,48.8337,2.3215,,
Didot - Place de Moro-Giafferi,,,1,Le Petit Baigneur,,10 rue de la Sablière,300.0,,48.8337,2.3215,,
Didot - Place de Moro-Giafferi,,,1,Ayako,,67 rue de l'Ouest,303.0,,48.8337,2.3215,,
Didot - Place de Moro-Giafferi,,,1,La Cantine du Troquet Daguerre,,89 rue Daguerre,310.0,,48.8337,2.3215,,
Mairie du 9ème,,,23,Hôtel des Ventes Drouot,,9 rue Drouot,52.0,,48.873267137583,2.3407534480528,,
Mairie du 9ème,,,23,Floquifil,,"17 rue de Montyon, 9e",198.0,,48.873267137583,2.3407534480528,,
Mairie du 9ème,,,23,Juste,,48 rue Laffitte,251.0,,48.873267137583,2.3407534480528,,
Mairie du 9ème,,,23,La Crème de Paris,,4 rue du Faubourg Montmartre,253.0,,48.873267137583,2.3407534480528,,
Mairie du 9ème,,,23,Abri Soba,,"10 rue Saulnier, 9e",339.0,,48.873267137583,2.3407534480528,,
Pergolèse - Malakoff,,,3,Auberge Dab,,161 avenue de Malakoff,185.0,,48.87521088779225,2.2842781618237495,,
Pergolèse - Malakoff,,,3,Pharmacie de la Grande Armée,,68 avenue de la Grande Armée,241.0,,48.87521088779225,2.2842781618237495,,
Pergolèse - Malakoff,,,3,Le Congrès Maillot,,80 avenue de la Grande Armée,254.0,,48.87521088779225,2.2842781618237495,,
Pergolèse - Malakoff,,,3,Chez Georges,,"273 boulevard Pereire, Paris",294.0,,48.87521088779225,2.2842781618237495,,
Pergolèse - Malakoff,,,3,Jardins de l'Avenue Foch,,avenue Foch,320.0,,48.87521088779225,2.2842781618237495,,
Lamartine - Faubourg Montmartre,,,9,Caillebotte,,"8 rue Hippolyte Lebas, Paris",82.0,,48.876613982891,2.3397656902671,,
Lamartine - Faubourg Montmartre,,,9,Juste,,48 rue Laffitte,203.0,,48.876613982891,2.3397656902671,,
Lamartine - Faubourg Montmartre,,,9,Le Bon Georges,,"45 rue Saint-Georges, 9e",218.0,,48.876613982891,2.3397656902671,,
Lamartine - Faubourg Montmartre,,,9,Abri Soba,,"10 rue Saulnier, 9e",395.0,,48.876613982891,2.3397656902671,,
Lamartine - Faubourg Montmartre,,,9,Hôtel des Ventes Drouot,,9 rue Drouot,395.0,,48.876613982891,2.3397656902671,,
Charonne - Faubourg Saint-Antoine,,,24,Nove,,9 rue de Charonne,44.0,,48.852191909696,2.3740932717919,,
Charonne - Faubourg Saint-Antoine,,,24,Dersou,,"21 rue St-Nicolas, 12e",96.0,,48.852191909696,2.3740932717919,,
Charonne - Faubourg Saint-Antoine,,,24,Pizza Julia,,43 rue de Charenton,161.0,,48.852191909696,2.3740932717919,,
Charonne - Faubourg Saint-Antoine,,,24,Blé Sucré,,7 rue Antoine Vollon 75012,273.0,,48.852191909696,2.3740932717919,,
Charonne - Faubourg Saint-Antoine,,,24,Kaf Kaf,,7 rue Keller,259.0,,48.852191909696,2.3740932717919,,
Alibert - Jemmapes,,,6,Canal Saint-Martin,,100 quai de Valmy,94.0,,48.871044051984,2.3661044619878,,
Alibert - Jemmapes,,,6,Le Comptoir Général,,80-82 quai de Jemmapes,163.0,,48.871044051984,2.3661044619878,,
Alibert - Jemmapes,,,6,La Vache dans les Vignes,,"46 quai de Jemmapes, Paris",169.0,,48.871044051984,2.3661044619878,,
Alibert - Jemmapes,,,6,Du Pain et des Idées,,"34 rue Yves Toudic, 10e",234.0,,48.871044051984,2.3661044619878,,
Alibert - Jemmapes,,,6,Artazart,,83 quai de Valmy,250.0,,48.871044051984,2.3661044619878,,
Charenton - Diderot,,,14,Ground Control,,"81 rue du Charolais, 12e",345.0,,48.846171461187,2.3793068155646,,
Charenton - Diderot,,,14,L'Ebauchoir,,43-45 rue de Citeaux,431.0,,48.846171461187,2.3793068155646,,
Charenton - Diderot,,,14,East Mamma,,133 rue du Faubourg Saint-Antoine,558.0,,48.846171461187,2.3793068155646,,
Charenton - Diderot,,,14,Dersou,,"21 rue St-Nicolas, 12e",673.0,,48.846171461187,2.3793068155646,,
Charenton - Diderot,,,14,Jardin de Reuilly – Paul Pernin,,27 rue Jacques Hillairet,743.0,,48.846171461187,2.3793068155646,,
Parmentier - Abel Rabaud,,,1,La Fromagerie Goncourt,,"1 rue Abel Rabaud, 11e",26.0,,48.86921273836114,2.371688821240712,,
Parmentier - Abel Rabaud,,,1,La Trottinette,,23 rue de la Fontaine au Roi,116.0,,48.86921273836114,2.371688821240712,,
Parmentier - Abel Rabaud,,,1,Vantre,,19 rue de la Fontaine au Roi,130.0,,48.86921273836114,2.371688821240712,,
Parmentier - Abel Rabaud,,,1,Soya Végétarien Végétalien et Bio,,20 rue de la Pierre Levée,175.0,,48.86921273836114,2.371688821240712,,
Parmentier - Abel Rabaud,,,1,Auberge Pyrénées Cévennes,,106 rue de la Folie-Méricourt,256.0,,48.86921273836114,2.371688821240712,,
Maréchal Joffre - Verdun,,,0,Creavert Paysages,,7 avenue Victor Hugo,30.0,,48.85385,2.470307,,
Maréchal Joffre - Verdun,,,0,L'Empereur du poulet,,2-12 avenue Victor Hugo,35.0,,48.85385,2.470307,,
Maréchal Joffre - Verdun,,,0,O 80,,80 boulevard Verdun,94.0,,48.85385,2.470307,,
Maréchal Joffre - Verdun,,,0,Église Sainte Thérèse,,84 avenue Victor Hugo,328.0,,48.85385,2.470307,,
Maréchal Joffre - Verdun,,,0,Fournier Couverture,,158 boulevard de Verdun,454.0,,48.85385,2.470307,,
Lacuée - Lyon,,,14,Rue Crémieux,,23-25 rue Crémieux,254.0,,48.849268481958,2.3704585433006,,
Lacuée - Lyon,,,14,Pizza Julia,,43 rue de Charenton,287.0,,48.849268481958,2.3704585433006,,
Lacuée - Lyon,,,14,Opéra Bastille,,120 rue de Lyon,341.0,,48.849268481958,2.3704585433006,,
Lacuée - Lyon,,,14,Promenade plantée – la Coulée Verte,,avenue Daumesnil,385.0,,48.849268481958,2.3704585433006,,
Lacuée - Lyon,,,14,Dersou,,"21 rue St-Nicolas, 12e",391.0,,48.849268481958,2.3704585433006,,
Chabanais - Petits Champs,,,21,Bibliothèque Nationale de France,,58 rue de Richelieu,126.0,,48.86703740186721,2.336716018617153,,
Chabanais - Petits Champs,,,21,Udon Bistro Kunitoraya (Kunitoraya),,1 rue Villedo,128.0,,48.86703740186721,2.336716018617153,,
Chabanais - Petits Champs,,,21,Galerie Vivienne,,4-6 rue des Petits-Champs,224.0,,48.86703740186721,2.336716018617153,,
Chabanais - Petits Champs,,,21,Jardin du Palais Royal,,"2 place Colette, 1er",244.0,,48.86703740186721,2.336716018617153,,
Chabanais - Petits Champs,,,21,Café Verlet,,256 rue Saint-Honoré,387.0,,48.86703740186721,2.336716018617153,,
Belliard - Damrémont,,,2,Le Ruisseau,,65 rue du Ruisseau,317.0,,48.89669238777841,2.338023450388167,,
Belliard - Damrémont,,,2,La Bricole,,52 rue Leibniz,369.0,,48.89669238777841,2.338023450388167,,
Belliard - Damrémont,,,2,Jardins partagés du ruisseau,,110 Bis rue du Ruisseau,361.0,,48.89669238777841,2.338023450388167,,
Belliard - Damrémont,,,2,La Recyclerie,,"83 boulevard Ornano, 18e",460.0,,48.89669238777841,2.338023450388167,,
Belliard - Damrémont,,,2,O'maki Paris,,65 rue Letort,436.0,,48.89669238777841,2.338023450388167,,
Gare RER - Général de Gaulle,,,41,Les Alizés Opticiens,,10 avenue du Général de Gaulle,125.0,,48.933548439566,2.3064726536317,,
Gare RER - Général de Gaulle,,,41,Gesten,,1 place des Hauts Tilliers,153.0,,48.933548439566,2.3064726536317,,
Gare RER - Général de Gaulle,,,41,Campanile Hôtel Barbanniers Gennevilliers,,2 allée du Carré,253.0,,48.933548439566,2.3064726536317,,
Gare RER - Général de Gaulle,,,41,O2I,,4 place du Village,202.0,,48.933548439566,2.3064726536317,,
Gare RER - Général de Gaulle,,,41,Etablissements Richard,,160 avenue Louis Roche,231.0,,48.933548439566,2.3064726536317,,
Martyrs de Châteaubriant - Jean Grandel,,,16,Pilkington Automotive France,,12 boulevard des Martyrs de Châteaubriant,93.0,,48.951432,2.211214,,
Martyrs de Châteaubriant - Jean Grandel,,,16,Dauphiné Isolation Environnement,,9 rue Jean Pierre Timbaud,283.0,,48.951432,2.211214,,
Martyrs de Châteaubriant - Jean Grandel,,,16,Damiani Group,,10 rue Jules Vercruysse,285.0,,48.951432,2.211214,,
Martyrs de Châteaubriant - Jean Grandel,,,16,Chausson PPI,,13-17 rue Ambroise Croizat,290.0,,48.951432,2.211214,,
Martyrs de Châteaubriant - Jean Grandel,,,16,Tablapizza,,152 route de Pontoise Rn 192,417.0,,48.951432,2.211214,,
Alouettes - Maréchal de Lattre de Tassigny,,,14,Formation Mode,,16 rue des Alouettes,176.0,,48.85511009293948,2.4930700287222862,,
Alouettes - Maréchal de Lattre de Tassigny,,,14,Office Français Protection Réfugiés Apatrides,,201 rue Carnot,232.0,,48.85511009293948,2.4930700287222862,,
Alouettes - Maréchal de Lattre de Tassigny,,,14,Camex,,118 avenue du Maréchal de Lattre de Tassigny,237.0,,48.85511009293948,2.4930700287222862,,
Alouettes - Maréchal de Lattre de Tassigny,,,14,Thai-Ming,,50 Bis rue Roger Salengro,484.0,,48.85511009293948,2.4930700287222862,,
Alouettes - Maréchal de Lattre de Tassigny,,,14,Au Petit Duc,,9 avenue du Val de Fontenay,436.0,,48.85511009293948,2.4930700287222862,,
Gare Saint-Lazare - Stockholm,,,15,Le Petit Ballon,,43 rue du Rocher,165.0,,48.877127316667654,2.322417162358761,,
Gare Saint-Lazare - Stockholm,,,15,Mandoobar,,7 rue d'Edimbourg,275.0,,48.877127316667654,2.322417162358761,,
Gare Saint-Lazare - Stockholm,,,15,Neva Cuisine,,2 rue de Berne,364.0,,48.877127316667654,2.322417162358761,,
Gare Saint-Lazare - Stockholm,,,15,Théâtre Tristan Bernard,,64 rue du Rocher,293.0,,48.877127316667654,2.322417162358761,,
Gare Saint-Lazare - Stockholm,,,15,Noir,,120 boulevard Haussmann,377.0,,48.877127316667654,2.322417162358761,,
Jean Jaurès - Place de la Libération,,,15,Délices Wok,,97 avenue Jean Jaurès,183.0,,48.90617751921,2.4391458057475,,
Jean Jaurès - Place de la Libération,,,15,Mc93,,9 boulevard Lénine,234.0,,48.90617751921,2.4391458057475,,
Jean Jaurès - Place de la Libération,,,15,Boutique Orange,,Centre Commercial Bobigny 2 Magasin 74,266.0,,48.90617751921,2.4391458057475,,
Jean Jaurès - Place de la Libération,,,15,Pinault et Gapaix,,"48 rue de la Deviation, 48-50",250.0,,48.90617751921,2.4391458057475,,
Jean Jaurès - Place de la Libération,,,15,Franprix,,17 boulevard Lénine,312.0,,48.90617751921,2.4391458057475,,
Aqueduc - Villette,,,1,Rotonde de la Villette,,6-8 place de la bataille de Stalingrad,176.0,,48.883886063895,2.367198803315,,
Aqueduc - Villette,,,1,Point Éphémère,,"200 quai de Valmy, 10e",285.0,,48.883886063895,2.367198803315,,
Aqueduc - Villette,,,1,La Bulle,,"48 rue Louis Blanc, 10e",358.0,,48.883886063895,2.367198803315,,
Aqueduc - Villette,,,1,Labranda,,18 rue Louis Blanc,399.0,,48.883886063895,2.367198803315,,
Aqueduc - Villette,,,1,Bassin de la Villette,,64 quai de la Loire,473.0,,48.883886063895,2.367198803315,,
Laffitte - Italiens,,,31,Hôtel des Ventes Drouot,,9 rue Drouot,253.0,,48.871815737396,2.3372015478451,,
Laffitte - Italiens,,,31,A. Noste,,"6bis rue du Quatre Septembre, 2e",331.0,,48.871815737396,2.3372015478451,,
Laffitte - Italiens,,,31,Juste,,48 rue Laffitte,364.0,,48.871815737396,2.3372015478451,,
Laffitte - Italiens,,,31,Place de l'Opéra,,Place. de l'Opéra,383.0,,48.871815737396,2.3372015478451,,
Laffitte - Italiens,,,31,Palais Garnier (Opéra Garnier),,8 rue Scribe,402.0,,48.871815737396,2.3372015478451,,
Edouard Poisson - Victor Hugo,,,5,Auchan Supermarché Aubervilliers,,55 rue de la Commune de Paris,121.0,,48.91118557052621,2.379864752692811,,
Edouard Poisson - Victor Hugo,,,5,La Fournée du Boulanger,,avenue Victor Hugo,43.0,,48.91118557052621,2.379864752692811,,
Edouard Poisson - Victor Hugo,,,5,Théâtre de la Commune,,2 rue Edouard Poisson Bp 157,271.0,,48.91118557052621,2.379864752692811,,
Edouard Poisson - Victor Hugo,,,5,McDonald's,,158/160 avenue Victor Hugo,212.0,,48.91118557052621,2.379864752692811,,
Edouard Poisson - Victor Hugo,,,5,Monoprix,,14 rue Ferragus,327.0,,48.91118557052621,2.379864752692811,,
Seine - Flandre,,,3,Bassin de la Villette,,64 quai de la Loire,193.0,,48.886785741479684,2.3746193200349808,,
Seine - Flandre,,,3,Barourcq,,68 quai de la Loire,195.0,,48.886785741479684,2.3746193200349808,,
Seine - Flandre,,,3,Le Hang'art,,63 quai de la Seine,177.0,,48.886785741479684,2.3746193200349808,,
Seine - Flandre,,,3,Le Bastringue,,67 quai de la Seine,222.0,,48.886785741479684,2.3746193200349808,,
Seine - Flandre,,,3,Le Bellerive,,71 quai de la Seine,244.0,,48.886785741479684,2.3746193200349808,,
Beaumarchais - Pas de la Mule,,,13,Back In Black,,25 rue Amelot,81.0,,48.855580507049,2.3684333673431,,
Beaumarchais - Pas de la Mule,,,13,Santa Carne,,24 rue des Tournelles,110.0,,48.855580507049,2.3684333673431,,
Beaumarchais - Pas de la Mule,,,13,Marché Bastille,,"boulevard Richard Lenoir, 11e",145.0,,48.855580507049,2.3684333673431,,
Beaumarchais - Pas de la Mule,,,13,Chez Janou,,"2 rue Roger Verlomme, 3e",146.0,,48.855580507049,2.3684333673431,,
Beaumarchais - Pas de la Mule,,,13,Place des Vosges,,24 rue des Tournelles,211.0,,48.855580507049,2.3684333673431,,
Glacière - Soeur Catherine Marie,,,2,Monoprix,,rue Daviel 42,131.0,,48.829522989420596,2.343570403754711,,
Glacière - Soeur Catherine Marie,,,2,Il était un square,,54 rue Corvisart,360.0,,48.829522989420596,2.343570403754711,,
Glacière - Soeur Catherine Marie,,,2,La Folie en Tête,,"33 rue de la Butte aux Cailles, 13e",406.0,,48.829522989420596,2.343570403754711,,
Glacière - Soeur Catherine Marie,,,2,L'ile aux Singes,,57 rue Corvisart,388.0,,48.829522989420596,2.343570403754711,,
Glacière - Soeur Catherine Marie,,,2,Shinotaku,,"1 bis, rue d'Alésia",390.0,,48.829522989420596,2.343570403754711,,
Cours de Vincennes - Soult,,,18,Le Netter,,82 cours de Vincennes,299.0,,48.846918761569,2.4105220288038,,
Cours de Vincennes - Soult,,,18,Marché de la Tourelle,,avenue Galliéni,467.0,,48.846918761569,2.4105220288038,,
Cours de Vincennes - Soult,,,18,Le Patio,,47 cours de Vincennes,491.0,,48.846918761569,2.4105220288038,,
Cours de Vincennes - Soult,,,18,Billard Club Nation,,28 rue du Rendez Vous,469.0,,48.846918761569,2.4105220288038,,
Cours de Vincennes - Soult,,,18,Kyoto Sushi,,11 rue Plisson,528.0,,48.846918761569,2.4105220288038,,
Aristide Briand - Place de la Résistance,,,29,Le Cube,,20 cours Saint Vincent,210.0,,48.82124248401006,2.2511002421379094,,
Aristide Briand - Place de la Résistance,,,29,Le Maryland,,267 avenue Jean Jacques Rousseau,147.0,,48.82124248401006,2.2511002421379094,,
Aristide Briand - Place de la Résistance,,,29,La Brioche Dorée,,3 allée Sainte Lucie,99.0,,48.82124248401006,2.2511002421379094,,
Aristide Briand - Place de la Résistance,,,29,Chemin des Vignes,,113 Bis avenue de Verdun,369.0,,48.82124248401006,2.2511002421379094,,
Aristide Briand - Place de la Résistance,,,29,Issy Guinguette,,"113 bis, avenue de Verdun",405.0,,48.82124248401006,2.2511002421379094,,
Erasme - Ulm,,,24,Les Papilles,,"30 rue Gay Lussac, 5e",295.0,,48.84264375274712,2.3445946723222733,,
Erasme - Ulm,,,24,Au P'tit Grec,,68 rue Mouffetard,375.0,,48.84264375274712,2.3445946723222733,,
Erasme - Ulm,,,24,Dealer de Café,,73 rue Mouffetard,385.0,,48.84264375274712,2.3445946723222733,,
Erasme - Ulm,,,24,Au Vieux Cèdre,,2 rue Blainville,384.0,,48.84264375274712,2.3445946723222733,,
Erasme - Ulm,,,24,Sébastien Dégardin,,200 rue Saint-Jacques,382.0,,48.84264375274712,2.3445946723222733,,
Stéphanie Bouvard - Gambetta,,,2,Société EDITRICE du MONDE Ivry-sur-Seine,,43 boulevard du Colonel Fabien,20.0,,48.814548138856,2.4024386957288,,
Stéphanie Bouvard - Gambetta,,,2,Franprix,,27 boulevard de Brandebourg,178.0,,48.814548138856,2.4024386957288,,
Stéphanie Bouvard - Gambetta,,,2,European Homes,,15 avenue Jean Jaurès,146.0,,48.814548138856,2.4024386957288,,
Stéphanie Bouvard - Gambetta,,,2,Cegla,,20 boulevard du Colonel Fabien,370.0,,48.814548138856,2.4024386957288,,
Stéphanie Bouvard - Gambetta,,,2,La Poste,,60 boulevard Paul Vaillant Couturier,480.0,,48.814548138856,2.4024386957288,,
Porte d'Italie,,,2,Le Plaza,,8 bis avenue de Fontainebleau,183.0,,48.817161987718954,2.360236309468746,,
Porte d'Italie,,,2,La Goulette (La Goulette Zmen),,2 rue Roger Salengro,305.0,,48.817161987718954,2.360236309468746,,
Porte d'Italie,,,2,Sésame et Sel,,11 B rue Roger Salengro 94270,290.0,,48.817161987718954,2.360236309468746,,
Porte d'Italie,,,2,Sidi Bou,,16 rue du Général Leclerc,296.0,,48.817161987718954,2.360236309468746,,
Porte d'Italie,,,2,New Hoa Khoan,,15 avenue de Choisy,453.0,,48.817161987718954,2.360236309468746,,
Paul Vaillant Couturier - Chaptal,,,37,Boulangerie Eric Kayser,,5 place de la Libération,52.0,,48.893479576183,2.2775253653526,,
Paul Vaillant Couturier - Chaptal,,,37,La Ferme de Levallois,,84 rue de Villiers,82.0,,48.893479576183,2.2775253653526,,
Paul Vaillant Couturier - Chaptal,,,37,Au Petit Sud Ouest,,4 rue Baudin,180.0,,48.893479576183,2.2775253653526,,
Paul Vaillant Couturier - Chaptal,,,37,Palais des Sports Marcel Cerdan,,141 rue Danton,290.0,,48.893479576183,2.2775253653526,,
Paul Vaillant Couturier - Chaptal,,,37,Big Fernand,,22 bis rue Paul Vaillant Couturier,323.0,,48.893479576183,2.2775253653526,,
Centquatre,,,3,Le 104,,104 rue d'Aubervilliers,122.0,,48.889333538455,2.3707854375243,,
Centquatre,,,3,Le Hang'art,,63 quai de la Seine,453.0,,48.889333538455,2.3707854375243,,
Centquatre,,,3,Bassin de la Villette,,64 quai de la Loire,488.0,,48.889333538455,2.3707854375243,,
Centquatre,,,3,Le Bastringue,,67 quai de la Seine,479.0,,48.889333538455,2.3707854375243,,
Centquatre,,,3,Chamroueun-Crimée,,4 rue Mathis,433.0,,48.889333538455,2.3707854375243,,
La Motte-Picquet - Grenelle,,,13,Les Frères Bretons,,117 boulevard de Grenelle,77.0,,48.84858321339195,2.299347817897797,,
La Motte-Picquet - Grenelle,,,13,Starbucks,,66 avenue de la Motte-Picquet,134.0,,48.84858321339195,2.299347817897797,,
La Motte-Picquet - Grenelle,,,13,Le Suffren,,84 avenue de Suffren,298.0,,48.84858321339195,2.299347817897797,,
La Motte-Picquet - Grenelle,,,13,Neige d'été,,12 rue de l'Amiral Roussin,361.0,,48.84858321339195,2.299347817897797,,
La Motte-Picquet - Grenelle,,,13,La Véraison,,"64 rue de la Croix Nivert, 15e",427.0,,48.84858321339195,2.299347817897797,,
Général Delambre - Prebuard,,,6,Castagna Anne,,170 boulevard du Général Delambre,71.0,,48.93870344444,2.2234171606307,,
Général Delambre - Prebuard,,,6,La Poste,,179 avenue Jean Jaurès,185.0,,48.93870344444,2.2234171606307,,
Général Delambre - Prebuard,,,6,Lycée Jean Jaurès,,25 rue Charles Lecoq,204.0,,48.93870344444,2.2234171606307,,
Général Delambre - Prebuard,,,6,Pharmacie Belle Place,,154 avenue Jean Jaurès,219.0,,48.93870344444,2.2234171606307,,
Général Delambre - Prebuard,,,6,Les Saveurs des Champioux,,177 avenue Jean Jaurès,221.0,,48.93870344444,2.2234171606307,,
Hippodrome Paris-Vincennes,,,15,Restaurant Plateau de Gravelle,,2 route du Pesage,160.0,,48.82048387758518,2.446271181106568,,
Hippodrome Paris-Vincennes,,,15,Hippodrome de Vincennes,,"2 route de la Ferme, 12e",370.0,,48.82048387758518,2.446271181106568,,
Hippodrome Paris-Vincennes,,,15,Ferme Georges-Ville,,Bois de Vincennes,233.0,,48.82048387758518,2.446271181106568,,
Hippodrome Paris-Vincennes,,,15,Sushi de Marne,,6 avenue Joffre,568.0,,48.82048387758518,2.446271181106568,,
Hippodrome Paris-Vincennes,,,15,Le Prestige,,2 route de la Ferme,433.0,,48.82048387758518,2.446271181106568,,
Jean Moulin - Place Victor et Hélène Basch,,,3,La Fabrica,,81 rue d'Alésia,118.0,,48.82764910241,2.3261967301369,,
Jean Moulin - Place Victor et Hélène Basch,,,3,Burger King,,78-80 avenue du Général Leclerc,187.0,,48.82764910241,2.3261967301369,,
Jean Moulin - Place Victor et Hélène Basch,,,3,Patisserie Thevenin,,119 avenue du Général Leclerc,383.0,,48.82764910241,2.3261967301369,,
Jean Moulin - Place Victor et Hélène Basch,,,3,Les Vendanges,,40 rue Friant,416.0,,48.82764910241,2.3261967301369,,
Jean Moulin - Place Victor et Hélène Basch,,,3,Le Petit Baigneur,,10 rue de la Sablière,472.0,,48.82764910241,2.3261967301369,,
Jacques Kellner - Saint-Ouen,,,2,Octopussy Bar,,22 rue de la Jonquière,318.0,,48.895809485802886,2.327897409164145,,
Jacques Kellner - Saint-Ouen,,,2,La Bricole,,52 rue Leibniz,376.0,,48.895809485802886,2.327897409164145,,
Jacques Kellner - Saint-Ouen,,,2,Aux Dés Calés,,181 Passage Legendre,437.0,,48.895809485802886,2.327897409164145,,
Jacques Kellner - Saint-Ouen,,,2,L'Avenue,,85 rue de Vauvenargues,203.0,,48.895809485802886,2.327897409164145,,
Jacques Kellner - Saint-Ouen,,,2,Franprix,,25 boulevard Bessières,215.0,,48.895809485802886,2.327897409164145,,
Stade Georges Carpentier,,,2,New Hoa Khoan,,15 avenue de Choisy,256.0,,48.820482438381,2.3668321967125,,
Stade Georges Carpentier,,,2,Coupi Bar,,48 avenue de la Porte d'Ivry,259.0,,48.820482438381,2.3668321967125,,
Stade Georges Carpentier,,,2,Impérial Choisy,,32 avenue de Choisy,308.0,,48.820482438381,2.3668321967125,,
Stade Georges Carpentier,,,2,Paris Store,,44 avenue d'Ivry,317.0,,48.820482438381,2.3668321967125,,
Stade Georges Carpentier,,,2,Chinatown Olympiades,,44 avenue d'Ivry,323.0,,48.820482438381,2.3668321967125,,
